"organisation_name"	"LAU_comb"	"organisation_latitude"	"organisation_longitude"	"year"	"sector"	"polygon_area"	"CoM_emis"	"EDGAR_emis"	"organisation_id"	"lau_population_2019_elab"	"population_adhesion"	"country_code.x"	"country_code.y"	"population"	"population2"	"population3"	"country"
"Guimarães"	"PT30891,PT30890,PT30889,PT30888,PT30887,PT30886,PT30885,PT30884,PT30883,PT30882,PT30881,PT30880,PT30879,PT30878,PT30877,PT30876,PT30875,PT30871,PT30868,PT30866,PT30865,PT30858,PT30857,PT30854,PT30850,PT30842,PT30840,PT30838,PT30837,PT30836,PT30835,PT30832,PT30831,PT30830,PT30828,PT30827,PT30824,PT30823,PT30821,PT30820,PT30815,PT30813,PT30812,PT30808,PT30807,PT30806,PT30804,PT30801"	41.4445991516113	-8.29318046569824	2014	"TRO_noRES"	239.960439593141	217483.754	147482.640625	"17753"	"157214"	157214	"pt"	"pt"	157214	157214	157214	"pt"
"Guimarães"	"PT30891,PT30890,PT30889,PT30888,PT30887,PT30886,PT30885,PT30884,PT30883,PT30882,PT30881,PT30880,PT30879,PT30878,PT30877,PT30876,PT30875,PT30871,PT30868,PT30866,PT30865,PT30858,PT30857,PT30854,PT30850,PT30842,PT30840,PT30838,PT30837,PT30836,PT30835,PT30832,PT30831,PT30830,PT30828,PT30827,PT30824,PT30823,PT30821,PT30820,PT30815,PT30813,PT30812,PT30808,PT30807,PT30806,PT30804,PT30801"	41.4445991516113	-8.29318046569824	2014	"RCO"	239.960439593141	43384.776	109344.734375	"17753"	"157214"	157214	"pt"	"pt"	157214	157214	157214	"pt"
"Guimarães"	"PT30891,PT30890,PT30889,PT30888,PT30887,PT30886,PT30885,PT30884,PT30883,PT30882,PT30881,PT30880,PT30879,PT30878,PT30877,PT30876,PT30875,PT30871,PT30868,PT30866,PT30865,PT30858,PT30857,PT30854,PT30850,PT30842,PT30840,PT30838,PT30837,PT30836,PT30835,PT30832,PT30831,PT30830,PT30828,PT30827,PT30824,PT30823,PT30821,PT30820,PT30815,PT30813,PT30812,PT30808,PT30807,PT30806,PT30804,PT30801"	41.4445991516113	-8.29318046569824	2016	"RCO"	239.960439593141	41335.51	107502.8046875	"17753"	"157214"	157214	"pt"	"pt"	157214	157214	157214	"pt"
"Guimarães"	"PT30891,PT30890,PT30889,PT30888,PT30887,PT30886,PT30885,PT30884,PT30883,PT30882,PT30881,PT30880,PT30879,PT30878,PT30877,PT30876,PT30875,PT30871,PT30868,PT30866,PT30865,PT30858,PT30857,PT30854,PT30850,PT30842,PT30840,PT30838,PT30837,PT30836,PT30835,PT30832,PT30831,PT30830,PT30828,PT30827,PT30824,PT30823,PT30821,PT30820,PT30815,PT30813,PT30812,PT30808,PT30807,PT30806,PT30804,PT30801"	41.4445991516113	-8.29318046569824	2016	"TRO_noRES"	239.960439593141	189525.817	151993.640625	"17753"	"157214"	157214	"pt"	"pt"	157214	157214	157214	"pt"
"Guimarães"	"PT30891,PT30890,PT30889,PT30888,PT30887,PT30886,PT30885,PT30884,PT30883,PT30882,PT30881,PT30880,PT30879,PT30878,PT30877,PT30876,PT30875,PT30871,PT30868,PT30866,PT30865,PT30858,PT30857,PT30854,PT30850,PT30842,PT30840,PT30838,PT30837,PT30836,PT30835,PT30832,PT30831,PT30830,PT30828,PT30827,PT30824,PT30823,PT30821,PT30820,PT30815,PT30813,PT30812,PT30808,PT30807,PT30806,PT30804,PT30801"	41.4445991516113	-8.29318046569824	2018	"TRO_noRES"	239.960439593141	204325.6965	155734.890625	"17753"	"157214"	157214	"pt"	"pt"	157214	157214	157214	"pt"
"Guimarães"	"PT30891,PT30890,PT30889,PT30888,PT30887,PT30886,PT30885,PT30884,PT30883,PT30882,PT30881,PT30880,PT30879,PT30878,PT30877,PT30876,PT30875,PT30871,PT30868,PT30866,PT30865,PT30858,PT30857,PT30854,PT30850,PT30842,PT30840,PT30838,PT30837,PT30836,PT30835,PT30832,PT30831,PT30830,PT30828,PT30827,PT30824,PT30823,PT30821,PT30820,PT30815,PT30813,PT30812,PT30808,PT30807,PT30806,PT30804,PT30801"	41.4445991516113	-8.29318046569824	2018	"RCO"	239.960439593141	39167.28	109644.0546875	"17753"	"157214"	157214	"pt"	"pt"	157214	157214	157214	"pt"
"Funchal"	"PT310310,PT310309,PT310308,PT310307,PT310306,PT310305,PT310304,PT310303,PT310302,PT310301"	32.6500015258789	-16.9099998474121	2010	"RCO"	76.8267444211582	48024.474	31760.4765625	"14003"	"111892"	112015	"pt"	"pt"	112015	112015	112015	"pt"
"Funchal"	"PT310310,PT310309,PT310308,PT310307,PT310306,PT310305,PT310304,PT310303,PT310302,PT310301"	32.6500015258789	-16.9099998474121	2010	"TRO_noRES"	76.8267444211582	179797.938	22590.9609375	"14003"	"111892"	112015	"pt"	"pt"	112015	112015	112015	"pt"
"Funchal"	"PT310310,PT310309,PT310308,PT310307,PT310306,PT310305,PT310304,PT310303,PT310302,PT310301"	32.6500015258789	-16.9099998474121	2013	"TRO_noRES"	76.8267444211582	148522.3683	19490.41796875	"14003"	"111892"	112015	"pt"	"pt"	112015	112015	112015	"pt"
"Funchal"	"PT310310,PT310309,PT310308,PT310307,PT310306,PT310305,PT310304,PT310303,PT310302,PT310301"	32.6500015258789	-16.9099998474121	2013	"RCO"	76.8267444211582	35504.6937	27414.73828125	"14003"	"111892"	112015	"pt"	"pt"	112015	112015	112015	"pt"
"Funchal"	"PT310310,PT310309,PT310308,PT310307,PT310306,PT310305,PT310304,PT310303,PT310302,PT310301"	32.6500015258789	-16.9099998474121	2015	"TRO_noRES"	76.8267444211582	144440.7	20099.607421875	"14003"	"111892"	112015	"pt"	"pt"	112015	112015	112015	"pt"
"Funchal"	"PT310310,PT310309,PT310308,PT310307,PT310306,PT310305,PT310304,PT310303,PT310302,PT310301"	32.6500015258789	-16.9099998474121	2015	"RCO"	76.8267444211582	36634.653	27374.1015625	"14003"	"111892"	112015	"pt"	"pt"	112015	112015	112015	"pt"
"Funchal"	"PT310310,PT310309,PT310308,PT310307,PT310306,PT310305,PT310304,PT310303,PT310302,PT310301"	32.6500015258789	-16.9099998474121	2017	"RCO"	76.8267444211582	35870.781	26782.0234375	"14003"	"111892"	112015	"pt"	"pt"	112015	112015	112015	"pt"
"Funchal"	"PT310310,PT310309,PT310308,PT310307,PT310306,PT310305,PT310304,PT310303,PT310302,PT310301"	32.6500015258789	-16.9099998474121	2017	"TRO_noRES"	76.8267444211582	135713.415	20479.63671875	"14003"	"111892"	112015	"pt"	"pt"	112015	112015	112015	"pt"
"Vila Nova de Famalicão"	"PT31260,PT31259,PT31258,PT31257,PT31256,PT31255,PT31254,PT31253,PT31252,PT31251,PT31250,PT31249,PT31247,PT31242,PT31241,PT31239,PT31235,PT31234,PT31233,PT31232,PT31230,PT31227,PT31225,PT31224,PT31223,PT31221,PT31219,PT31216,PT31215,PT31213,PT31212,PT31210,PT31206,PT31204"	41.4100914001465	-8.52040004730225	2008	"TRO_noRES"	201.386806066013	213166.279	144128.203125	"18117"	"133832"	133832	"pt"	"pt"	133832	133832	133832	"pt"
"Vila Nova de Famalicão"	"PT31260,PT31259,PT31258,PT31257,PT31256,PT31255,PT31254,PT31253,PT31252,PT31251,PT31250,PT31249,PT31247,PT31242,PT31241,PT31239,PT31235,PT31234,PT31233,PT31232,PT31230,PT31227,PT31225,PT31224,PT31223,PT31221,PT31219,PT31216,PT31215,PT31213,PT31212,PT31210,PT31206,PT31204"	41.4100914001465	-8.52040004730225	2008	"RCO"	201.386806066013	51908.022	117714.46875	"18117"	"133832"	133832	"pt"	"pt"	133832	133832	133832	"pt"
"Évora"	"PT70527,PT70526,PT70525,PT70524,PT70523,PT70522,PT70515,PT70513,PT70509,PT70506,PT70503,PT70502"	38.5709991455078	-7.90959978103638	2009	"RCO"	1307.2264985375	26004.932	45888.7109375	"13822"	"57791"	57791	"pt"	"pt"	57791	57791	57791	"pt"
"Évora"	"PT70527,PT70526,PT70525,PT70524,PT70523,PT70522,PT70515,PT70513,PT70509,PT70506,PT70503,PT70502"	38.5709991455078	-7.90959978103638	2009	"TRO_noRES"	1307.2264985375	86993.706	142067.5	"13822"	"57791"	57791	"pt"	"pt"	57791	57791	57791	"pt"
"Évora"	"PT70527,PT70526,PT70525,PT70524,PT70523,PT70522,PT70515,PT70513,PT70509,PT70506,PT70503,PT70502"	38.5709991455078	-7.90959978103638	2013	"RCO"	1307.2264985375	23014.954	34239.7421875	"13822"	"57791"	57791	"pt"	"pt"	57791	57791	57791	"pt"
"Évora"	"PT70527,PT70526,PT70525,PT70524,PT70523,PT70522,PT70515,PT70513,PT70509,PT70506,PT70503,PT70502"	38.5709991455078	-7.90959978103638	2013	"TRO_noRES"	1307.2264985375	69429.393	119612.921875	"13822"	"57791"	57791	"pt"	"pt"	57791	57791	57791	"pt"
"Faro"	"PT80508,PT80507,PT80506,PT80503"	37.0203704833984	-7.93384981155396	2009	"RCO"	188.038443091245	39776.20957	50414.1328125	"14818"	"60920"	60920	"pt"	"pt"	60920	60920	60920	"pt"
"Faro"	"PT80508,PT80507,PT80506,PT80503"	37.0203704833984	-7.93384981155396	2009	"TRO_noRES"	188.038443091245	119500.794	80102.421875	"14818"	"60920"	60920	"pt"	"pt"	60920	60920	60920	"pt"
"Giurgiu"	"RO100521"	43.9003982543945	25.971700668335	2010	"TRO_noRES"	53.4637835290233	1193.169	14462.1171875	"11876"	"67753"	69345	"ro"	"ro"	69345	69345	69345	"ro"
"Giurgiu"	"RO100521"	43.9003982543945	25.971700668335	2010	"RCO"	53.4637835290233	597.906	22162.7421875	"11876"	"67753"	69345	"ro"	"ro"	69345	69345	69345	"ro"
"Piatra Neam<U+021B>"	"RO120726"	46.9301692104126	26.3704947232216	2006	"RCO"	76.5262103677212	68975.122	46358.60546875	"25095"	"113491"	113396	"ro"	"ro"	113396	113396	113396	"ro"
"Piatra Neam<U+021B>"	"RO120726"	46.9301692104126	26.3704947232216	2006	"TRO_noRES"	76.5262103677212	53607.792	10720.8271484375	"25095"	"113491"	113396	"ro"	"ro"	113396	113396	113396	"ro"
"Ploiesti"	"RO130534"	44.9539794921875	25.9952697753906	2013	"TRO_noRES"	57.8064688403621	47383.26714	26438.076171875	"15932"	"229767"	230240	"ro"	"ro"	230240	230240	230240	"ro"
"Ploiesti"	"RO130534"	44.9539794921875	25.9952697753906	2013	"RCO"	57.8064688403621	171317.71096	66340.734375	"15932"	"229767"	230240	"ro"	"ro"	230240	230240	230240	"ro"
"Pitesti"	"RO13169"	44.8600006103516	24.8700008392334	2008	"TRO_noRES"	40.7834840648877	93404.274	16713.03125	"16172"	"175102"	167032	"ro"	"ro"	167032	167032	167032	"ro"
"Pitesti"	"RO13169"	44.8600006103516	24.8700008392334	2008	"RCO"	40.7834840648877	82508.187	43085.27734375	"16172"	"175102"	167032	"ro"	"ro"	167032	167032	167032	"ro"
"Satu Mare"	"RO136483"	47.7920989990234	22.8852005004883	2008	"TRO_noRES"	148.339039413591	134240.07756	26198.083984375	"13540"	"120800"	112396	"ro"	"ro"	112396	112396	112396	"ro"
"Satu Mare"	"RO136483"	47.7920989990234	22.8852005004883	2008	"RCO"	148.339039413591	129600.48916	64399.5234375	"13540"	"120800"	112396	"ro"	"ro"	112396	112396	112396	"ro"
"Zalau"	"RO139704"	47.1635818481445	23.0493202209473	2009	"TRO_noRES"	90.125784129365	53022.711	12632.240234375	"15831"	"69561"	69535	"ro"	"ro"	69535	69535	69535	"ro"
"Zalau"	"RO139704"	47.1635818481445	23.0493202209473	2009	"RCO"	90.125784129365	55241.142	23986.625	"15831"	"69561"	69535	"ro"	"ro"	69535	69535	69535	"ro"
"Zalau"	"RO139704"	47.1635818481445	23.0493202209473	2018	"TRO_noRES"	90.125784129365	67017.41122	15937.798828125	"15831"	"69561"	69535	"ro"	"ro"	69535	69535	69535	"ro"
"Zalau"	"RO139704"	47.1635818481445	23.0493202209473	2018	"RCO"	90.125784129365	47420.409	24422.83203125	"15831"	"69561"	69535	"ro"	"ro"	69535	69535	69535	"ro"
"SIBIU"	"RO143450"	45.7874412536621	24.1432590484619	2012	"RCO"	121.973252032044	159647.2	58572.6484375	"17485"	"169274"	169056	"ro"	"ro"	169056	169056	169056	"ro"
"SIBIU"	"RO143450"	45.7874412536621	24.1432590484619	2012	"TRO_noRES"	121.973252032044	6062.235	36495.890625	"17485"	"169274"	169056	"ro"	"ro"	169056	169056	169056	"ro"
"Timisoara"	"RO155243"	45.7597007751465	21.2299995422363	2008	"TRO_noRES"	129.746059746595	219026.73	46926.390625	"28748"	"-"	319279	"ro"	NA	NA	NA	319279	"ro"
"Timisoara"	"RO155243"	45.7597007751465	21.2299995422363	2008	"RCO"	129.746059746595	213026.17	143324.828125	"28748"	"-"	319279	"ro"	NA	NA	NA	319279	"ro"
"Vaslui"	"RO161945"	46.6341858711192	27.7330570220947	2005	"TRO_noRES"	67.8001261203709	27079.989	8498.3408203125	"12224"	"113959"	117465	"ro"	"ro"	117465	117465	117465	"ro"
"Vaslui"	"RO161945"	46.6341858711192	27.7330570220947	2005	"RCO"	67.8001261203709	31465.54	32211.39453125	"12224"	"113959"	117465	"ro"	"ro"	117465	117465	117465	"ro"
"Râmnicu Vâlcea"	"RO167473"	45.1069984436035	24.3651008605957	2008	"TRO_noRES"	85.0806534447785	40891.785	10796.7333984375	"11878"	"118179"	98776	"ro"	"ro"	98776	98776	98776	"ro"
"Râmnicu Vâlcea"	"RO167473"	45.1069984436035	24.3651008605957	2008	"RCO"	85.0806534447785	63173.48	33566.46875	"11878"	"118179"	98776	"ro"	"ro"	98776	98776	98776	"ro"
"Bucharest District 1"	"RO179132"	44.453670501709	26.0740203857422	2008	"TRO_noRES"	239.915234383269	83185.62	249872.296875	"20470"	"2113362"	374647	"ro"	NA	NA	2113362	2113362	"ro"
"Bucharest District 1"	"RO179132"	44.453670501709	26.0740203857422	2008	"RCO"	239.915234383269	299920.712	801923.3125	"20470"	"2113362"	374647	"ro"	NA	NA	2113362	2113362	"ro"
"Oradea"	"RO26564"	47.0722007751465	21.9211006164551	2014	"RCO"	114.84575580646	22171.318	89208.21875	"14562"	"221897"	204477	"ro"	"ro"	204477	204477	204477	"ro"
"Oradea"	"RO26564"	47.0722007751465	21.9211006164551	2014	"TRO_noRES"	114.84575580646	80083.05696	41975.1015625	"14562"	"221897"	204477	"ro"	"ro"	204477	204477	204477	"ro"
"Bistrita"	"RO32394"	47.13330078125	24.5	2008	"RCO"	145.032983212163	65587.82642	45884.2421875	"12492"	"94046"	94024	"ro"	"ro"	94024	94024	94024	"ro"
"Bistrita"	"RO32394"	47.13330078125	24.5	2008	"TRO_noRES"	145.032983212163	99402.615	18003.876953125	"12492"	"94046"	94024	"ro"	"ro"	94024	94024	94024	"ro"
"Bistrita"	"RO32394"	47.13330078125	24.5	2012	"TRO_noRES"	145.032983212163	98039.4501	19378.7109375	"12492"	"94046"	94024	"ro"	"ro"	94024	94024	94024	"ro"
"Bistrita"	"RO32394"	47.13330078125	24.5	2012	"RCO"	145.032983212163	71844.9764	45695.23046875	"12492"	"94046"	94024	"ro"	"ro"	94024	94024	94024	"ro"
"Bistrita"	"RO32394"	47.13330078125	24.5	2014	"TRO_noRES"	145.032983212163	96057.58038	19595.623046875	"12492"	"94046"	94024	"ro"	"ro"	94024	94024	94024	"ro"
"Bistrita"	"RO32394"	47.13330078125	24.5	2014	"RCO"	145.032983212163	65183.1174	42420.85546875	"12492"	"94046"	94024	"ro"	"ro"	94024	94024	94024	"ro"
"Bistrita"	"RO32394"	47.13330078125	24.5	2018	"RCO"	145.032983212163	53357.00518	45939.796875	"12492"	"94046"	94024	"ro"	"ro"	94024	94024	94024	"ro"
"Bistrita"	"RO32394"	47.13330078125	24.5	2018	"TRO_noRES"	145.032983212163	116724.21609	23627.5390625	"12492"	"94046"	94024	"ro"	"ro"	94024	94024	94024	"ro"
"Brasov"	"RO40198"	45.6451988220215	25.5930004119873	2008	"RCO"	186.27350135238	285179.26	121246.2890625	"11875"	"290060"	289646	"ro"	"ro"	289646	289646	289646	"ro"
"Brasov"	"RO40198"	45.6451988220215	25.5930004119873	2008	"TRO_noRES"	186.27350135238	89576.523	38049.6171875	"11875"	"290060"	289646	"ro"	"ro"	289646	289646	289646	"ro"
"Brasov"	"RO40198"	45.6451988220215	25.5930004119873	2014	"TRO_noRES"	186.27350135238	95575.533	41786.1328125	"11875"	"290060"	289646	"ro"	"ro"	289646	289646	289646	"ro"
"Brasov"	"RO40198"	45.6451988220215	25.5930004119873	2014	"RCO"	186.27350135238	254092.268	112803.5703125	"11875"	"290060"	289646	"ro"	"ro"	289646	289646	289646	"ro"
"Brasov"	"RO40198"	45.6451988220215	25.5930004119873	2018	"TRO_noRES"	186.27350135238	70514.121	49917.84375	"11875"	"290060"	289646	"ro"	"ro"	289646	289646	289646	"ro"
"Brasov"	"RO40198"	45.6451988220215	25.5930004119873	2018	"RCO"	186.27350135238	321362.81202	124387.8984375	"11875"	"290060"	289646	"ro"	"ro"	289646	289646	289646	"ro"
"Brasov"	"RO40198"	45.6451988220215	25.5930004119873	2020	"TRO_noRES"	186.27350135238	111743.975	48568.2890625	"11875"	"290060"	289646	"ro"	"ro"	289646	289646	289646	"ro"
"Brasov"	"RO40198"	45.6451988220215	25.5930004119873	2020	"RCO"	186.27350135238	314934.57208	120331.90625	"11875"	"290060"	289646	"ro"	"ro"	289646	289646	289646	"ro"
"Cluj-Napoca"	"RO54975"	46.7682991027832	23.5846996307373	2011	"RCO"	178.935994926702	435535.23	142431.3125	"14306"	"323675"	318000	"ro"	"ro"	318000	318000	318000	"ro"
"Cluj-Napoca"	"RO54975"	46.7682991027832	23.5846996307373	2011	"TRO_noRES"	178.935994926702	170670.279	47327.7578125	"14306"	"323675"	318000	"ro"	"ro"	318000	318000	318000	"ro"
"Galati"	"RO75098"	45.4384002685547	28.0565299987793	2012	"TRO_noRES"	242.563794839758	144066.44859	36591.26953125	"18130"	"303638"	231204	"ro"	"ro"	231204	231204	231204	"ro"
"Galati"	"RO75098"	45.4384002685547	28.0565299987793	2012	"RCO"	242.563794839758	132626.45724	111766.515625	"18130"	"303638"	231204	"ro"	"ro"	231204	231204	231204	"ro"
"Galati"	"RO75098"	45.4384002685547	28.0565299987793	2020	"TRO_noRES"	242.563794839758	136427.589	43080.2578125	"18130"	"303638"	231204	"ro"	"ro"	231204	231204	231204	"ro"
"Galati"	"RO75098"	45.4384002685547	28.0565299987793	2020	"RCO"	242.563794839758	120026.582	112178.84375	"18130"	"303638"	231204	"ro"	"ro"	231204	231204	231204	"ro"
"Deva"	"RO86687"	45.8814010620117	22.8987998962402	2008	"RCO"	58.71819533699	111770.131	22823.603515625	"14499"	"69625"	69000	"ro"	"ro"	69000	69000	69000	"ro"
"Deva"	"RO86687"	45.8814010620117	22.8987998962402	2008	"TRO_noRES"	58.71819533699	34821.249	10450.119140625	"14499"	"69625"	69000	"ro"	"ro"	69000	69000	69000	"ro"
"Deva"	"RO86687"	45.8814010620117	22.8987998962402	2018	"RCO"	58.71819533699	91969.939	22799.91015625	"14499"	"69625"	69000	"ro"	"ro"	69000	69000	69000	"ro"
"Deva"	"RO86687"	45.8814010620117	22.8987998962402	2018	"TRO_noRES"	58.71819533699	42211.674	13708.19921875	"14499"	"69625"	69000	"ro"	"ro"	69000	69000	69000	"ro"
"Calarasi"	"RO92569"	44.1899681091309	27.3348197937012	2008	"TRO_noRES"	132.622644708784	24726.387	23462.326171875	"16205"	"76537"	73908	"ro"	"ro"	73908	73908	73908	"ro"
"Calarasi"	"RO92569"	44.1899681091309	27.3348197937012	2008	"RCO"	132.622644708784	47266.749	138486.140625	"16205"	"76537"	73908	"ro"	"ro"	73908	73908	73908	"ro"
"Slobozia"	"RO92658"	44.5638999938965	27.3661003112793	2008	"TRO_noRES"	126.984855020026	5662.53	8646.220703125	"11879"	"52281"	51778	"ro"	"ro"	51778	51778	51778	"ro"
"Karlskrona"	"SE1080"	56.162899017334	15.5958003997803	2008	"TRO_noRES"	1059.31578550592	121590.9	82551.4453125	"12508"	"66675"	64032	"se"	"se"	64032	64032	64032	"se"
"Karlskrona"	"SE1080"	56.162899017334	15.5958003997803	2008	"RCO"	1059.31578550592	4939.5	42862.91796875	"12508"	"66675"	64032	"se"	"se"	64032	64032	64032	"se"
"Botkyrka"	"SE127"	59.201301574707	17.8339004516602	2009	"RCO"	209.515636299641	11621.82	46337.21484375	"12527"	"93106"	87000	"se"	"se"	87000	87000	87000	"se"
"Botkyrka"	"SE127"	59.201301574707	17.8339004516602	2009	"TRO_noRES"	209.515636299641	166744.459	66553.703125	"12527"	"93106"	87000	"se"	"se"	87000	87000	87000	"se"
"Botkyrka"	"SE127"	59.201301574707	17.8339004516602	2011	"TRO_noRES"	209.515636299641	136511.397	66946.0703125	"12527"	"93106"	87000	"se"	"se"	87000	87000	87000	"se"
"Botkyrka"	"SE127"	59.201301574707	17.8339004516602	2011	"RCO"	209.515636299641	11655.885	59915.8515625	"12527"	"93106"	87000	"se"	"se"	87000	87000	87000	"se"
"Botkyrka"	"SE127"	59.201301574707	17.8339004516602	2012	"TRO_noRES"	209.515636299641	126923.322	64245.37890625	"12527"	"93106"	87000	"se"	"se"	87000	87000	87000	"se"
"Botkyrka"	"SE127"	59.201301574707	17.8339004516602	2012	"RCO"	209.515636299641	10089.396	59576.79296875	"12527"	"93106"	87000	"se"	"se"	87000	87000	87000	"se"
"Lund"	"SE1281"	55.7046585083008	13.1910104751587	2012	"TRO_noRES"	441.257844397989	166775.735	106815.609375	"12454"	"122948"	124935	"se"	"se"	124935	124935	124935	"se"
"Lund"	"SE1281"	55.7046585083008	13.1910104751587	2012	"RCO"	441.257844397989	15386.83	62575.2265625	"12454"	"122948"	124935	"se"	"se"	124935	124935	124935	"se"
"Helsingborg"	"SE1283"	56.0475006103516	12.6892099380493	2005	"TRO_noRES"	345.935091267376	344869.419	143562.609375	"14878"	"145415"	147734	"se"	"se"	147734	147734	147734	"se"
"Helsingborg"	"SE1283"	56.0475006103516	12.6892099380493	2005	"RCO"	345.935091267376	39114.963	78707.140625	"14878"	"145415"	147734	"se"	"se"	147734	147734	147734	"se"
"Helsingborg"	"SE1283"	56.0475006103516	12.6892099380493	2016	"RCO"	345.935091267376	95378.821	63516.8984375	"14878"	"145415"	147734	"se"	"se"	147734	147734	147734	"se"
"Helsingborg"	"SE1283"	56.0475006103516	12.6892099380493	2016	"TRO_noRES"	345.935091267376	333389.688	139280.46875	"14878"	"145415"	147734	"se"	"se"	147734	147734	147734	"se"
"Kristianstad"	"SE1290"	55.8991012573242	14.0896997451782	2011	"RCO"	1342.03100077509	5667.876	94560.4609375	"12493"	"84908"	78000	"se"	"se"	78000	78000	78000	"se"
"Kristianstad"	"SE1290"	55.8991012573242	14.0896997451782	2011	"TRO_noRES"	1342.03100077509	143855.895	151962.640625	"12493"	"84908"	78000	"se"	"se"	78000	78000	78000	"se"
"Kristianstad"	"SE1290"	55.8991012573242	14.0896997451782	2014	"TRO_noRES"	1342.03100077509	146282.913	144674.546875	"12493"	"84908"	78000	"se"	"se"	78000	78000	78000	"se"
"Kristianstad"	"SE1290"	55.8991012573242	14.0896997451782	2014	"RCO"	1342.03100077509	4729.924	80330.4609375	"12493"	"84908"	78000	"se"	"se"	78000	78000	78000	"se"
"Halmstad"	"SE1380"	56.6735191345215	12.8575401306152	2009	"TRO_noRES"	1028.01111801373	304437.3	109423.890625	"12258"	"101268"	98000	"se"	"se"	98000	98000	98000	"se"
"Halmstad"	"SE1380"	56.6735191345215	12.8575401306152	2009	"RCO"	1028.01111801373	53247.15	61036.30859375	"12258"	"101268"	98000	"se"	"se"	98000	98000	98000	"se"
"Halmstad"	"SE1380"	56.6735191345215	12.8575401306152	2011	"TRO_noRES"	1028.01111801373	300924.9	110838.890625	"12258"	"101268"	98000	"se"	"se"	98000	98000	98000	"se"
"Halmstad"	"SE1380"	56.6735191345215	12.8575401306152	2011	"RCO"	1028.01111801373	34582.05	81575.0234375	"12258"	"101268"	98000	"se"	"se"	98000	98000	98000	"se"
"Halmstad"	"SE1380"	56.6735191345215	12.8575401306152	2013	"RCO"	1028.01111801373	43872.1	72820.9296875	"12258"	"101268"	98000	"se"	"se"	98000	98000	98000	"se"
"Halmstad"	"SE1380"	56.6735191345215	12.8575401306152	2013	"TRO_noRES"	1028.01111801373	278772.75	105302.375	"12258"	"101268"	98000	"se"	"se"	98000	98000	98000	"se"
"Gothenburg"	"SE1480"	57.7070999145508	11.9647998809814	2012	"RCO"	453.651613168023	381942.18	187144.703125	"11882"	"571868"	506100	"se"	"se"	506100	506100	506100	"se"
"Gothenburg"	"SE1480"	57.7070999145508	11.9647998809814	2012	"TRO_noRES"	453.651613168023	1139749.334	245440.71875	"11882"	"571868"	506100	"se"	"se"	506100	506100	506100	"se"
"Trollhättan"	"SE1488"	58.2836990356445	12.2884998321533	2008	"TRO_noRES"	427.912226930821	88332	72649.6875	"12541"	"58728"	54000	"se"	"se"	54000	54000	54000	"se"
"Trollhättan"	"SE1488"	58.2836990356445	12.2884998321533	2008	"RCO"	427.912226930821	58028	33140.7890625	"12541"	"58728"	54000	"se"	"se"	54000	54000	54000	"se"
"Trollhättan"	"SE1488"	58.2836990356445	12.2884998321533	2012	"TRO_noRES"	427.912226930821	84928.32	69450.1640625	"12541"	"58728"	54000	"se"	"se"	54000	54000	54000	"se"
